Date,Customer_ID,Product_Category,Product_Value,Rating,Return
11-Oct-2016,1016474,A,23.3,5,N
11-Oct-2016,1016608,A,7.5,0,N
11-Oct-2016,1018453,A,51.1,1,N
12-Oct-2016,1011258,E,46.9,4,N
12-Oct-2016,1013135,C,60.4,5,N
12-Oct-2016,1013292,E,25.4,5,N
12-Oct-2016,1014811,E,33,4,N
12-Oct-2016,1015317,E,65.9,5,N
12-Oct-2016,1015629,C,55.6,5,N
12-Oct-2016,1015855,C,10.8,5,N
12-Oct-2016,1015951,C,79.4,3,N
12-Oct-2016,1016465,A,28.4,5,N
12-Oct-2016,1016905,E,18.8,5,N
12-Oct-2016,1018094,B,23.3,5,N
12-Oct-2016,1019539,B,19.9,5,N
13-Oct-2016,1011779,D,15,5,N
13-Oct-2016,1015353,D,14.8,0,N
13-Oct-2016,1016091,C,58,3,N
13-Oct-2016,1017025,E,26,5,N
13-Oct-2016,1017139,A,24.4,1,N
13-Oct-2016,1017139,D,38.8,5,N
13-Oct-2016,1018357,E,10.59,5,N
14-Oct-2016,1010592,C,21.7,5,N
14-Oct-2016,1011164,E,26.3,4,N
14-Oct-2016,1011164,B,49.8,5,N
14-Oct-2016,1011399,B,41.7,5,N
14-Oct-2016,1012073,D,37.3,5,N
14-Oct-2016,1015120,D,25.8,0,N
14-Oct-2016,1015979,A,39.7,5,N
14-Oct-2016,1016155,C,37.6,5,N
14-Oct-2016,1016177,B,48.4,0,N
14-Oct-2016,1017628,A,38,0,N
14-Oct-2016,1018531,D,23.5,5,N
15-Oct-2016,1014132,B,33.6,4,N
15-Oct-2016,1014973,E,55.9,5,N
15-Oct-2016,1016085,C,22.1,4,N
15-Oct-2016,1017667,D,14.4,4,N
15-Oct-2016,1018049,B,20.3,5,N
15-Oct-2016,1018359,E,11,0,N
15-Oct-2016,1018553,B,29,4,N
16-Oct-2016,1010408,C,21.2,5,N
16-Oct-2016,1010445,D,46.1,5,N
16-Oct-2016,1012842,D,32.7,5,N
16-Oct-2016,1013998,C,54.2,5,N
16-Oct-2016,1015034,E,10.6,4,N
16-Oct-2016,1015084,A,26.3,0,N
16-Oct-2016,1016533,D,53.5,0,N
17-Oct-2016,1012170,E,37.5,5,N
17-Oct-2016,1012510,A,55.3,4,N
17-Oct-2016,1013483,E,47.3,5,N
17-Oct-2016,1013714,A,46.7,5,N
17-Oct-2016,1016246,C,37.2,5,N
17-Oct-2016,1017025,E,60.1,0,N
17-Oct-2016,1017806,B,27.5,3,N
18-Oct-2016,1012195,D,53,5,N
18-Oct-2016,1012527,C,57.8,0,N
18-Oct-2016,1014389,C,38.6,0,N
18-Oct-2016,1015906,E,63.3,5,N
19-Oct-2016,1010726,D,40.2,5,N
19-Oct-2016,1010951,A,7,5,N
19-Oct-2016,1012195,C,66.4,5,N
19-Oct-2016,1012586,A,38,5,N
19-Oct-2016,1013696,A,31.7,5,N
19-Oct-2016,1015034,D,42.7,4,N
19-Oct-2016,1016474,A,16.5,5,N
19-Oct-2016,1018359,B,30,5,N
19-Oct-2016,1019693,C,60.8,1,N
20-Oct-2016,1012277,A,51.1,0,N
20-Oct-2016,1013696,C,27.8,4,N
20-Oct-2016,1014089,A,46.8,5,N
20-Oct-2016,1015998,B,47.3,5,N
20-Oct-2016,1016385,C,60.5,3,N
20-Oct-2016,1017241,E,42.4,5,N
20-Oct-2016,1017975,C,29.8,5,N
20-Oct-2016,1018272,E,11.8,4,N
20-Oct-2016,1019706,B,52,5,N
21-Oct-2016,1012297,A,56.2,5,N
21-Oct-2016,1013220,D,17.5,0,N
21-Oct-2016,1013800,C,38.6,5,N
21-Oct-2016,1015008,C,31.3,0,N
21-Oct-2016,1015034,B,32.4,3,N
21-Oct-2016,1015240,C,42.9,5,N
21-Oct-2016,1015949,E,45.2,4,N
21-Oct-2016,1016665,D,38.1,0,N
21-Oct-2016,1018199,E,27.5,0,N
22-Oct-2016,1012986,B,15.9,5,N
22-Oct-2016,1013571,E,59.5,3,N
22-Oct-2016,1016218,E,59.5,5,N
23-Oct-2016,1011123,B,22.6,0,N
23-Oct-2016,1012478,A,9.1,4,N
23-Oct-2016,1013850,C,65.7,5,N
23-Oct-2016,1015317,E,11.2,5,N
23-Oct-2016,1016028,C,35.7,0,N
23-Oct-2016,1016627,E,69.8,3,N
23-Oct-2016,1017661,C,29.3,5,N
23-Oct-2016,1018254,D,11.8,5,N
23-Oct-2016,1018954,E,52.6,1,Y
23-Oct-2016,1019319,D,37.6,0,N
24-Oct-2016,1012111,C,9.2,4,N
24-Oct-2016,1013625,E,49,4,N
24-Oct-2016,1014789,B,21.6,5,N
24-Oct-2016,1014851,D,40.8,0,N
24-Oct-2016,1019441,D,29.4,0,N
25-Oct-2016,1010425,D,47.1,5,N
25-Oct-2016,1010584,A,13.9,5,N
25-Oct-2016,1011779,B,36.5,5,N
25-Oct-2016,1012510,D,36.5,4,N
25-Oct-2016,1014650,D,13.2,5,N
25-Oct-2016,1015077,A,14.5,5,N
25-Oct-2016,1016167,B,38,3,N
26-Oct-2016,1011728,E,27.6,4,N
26-Oct-2016,1015326,E,64.3,0,N
26-Oct-2016,1016783,D,45.7,2,N
26-Oct-2016,1017559,D,12.7,5,N
26-Oct-2016,1018068,C,38.9,1,N
26-Oct-2016,1019451,D,55.7,1,N
27-Oct-2016,1011490,E,47.3,5,N
27-Oct-2016,1015611,E,49.4,4,N
27-Oct-2016,1015949,E,28.7,5,N
27-Oct-2016,1016418,E,50.3,5,N
27-Oct-2016,1017655,D,26.2,4,N
27-Oct-2016,1017745,A,28.1,0,N
28-Oct-2016,1012429,D,32.4,5,N
28-Oct-2016,1015395,E,32.2,3,N
28-Oct-2016,1016384,A,66.6,0,N
28-Oct-2016,1016476,E,68.5,0,N
28-Oct-2016,1016882,E,29.1,5,N
28-Oct-2016,1016967,A,10.26,0,N
28-Oct-2016,1017222,B,12.4,5,N
28-Oct-2016,1018459,C,43.8,5,N
28-Oct-2016,1018491,E,19,0,N
28-Oct-2016,1018576,D,25.3,3,N
28-Oct-2016,1018833,A,27.6,3,N
29-Oct-2016,1012232,C,55.8,5,N
29-Oct-2016,1012778,D,54.7,5,N
29-Oct-2016,1016560,B,42.6,0,N
29-Oct-2016,1017018,C,29.2,1,N
29-Oct-2016,1017192,E,60.2,5,N
29-Oct-2016,1018439,B,51.4,5,N
30-Oct-2016,1012842,D,69.2,5,N
30-Oct-2016,1012980,C,33.6,0,N
30-Oct-2016,1013388,D,38.6,5,N
30-Oct-2016,1014412,B,37.7,5,N
30-Oct-2016,1014429,D,41.1,3,N
30-Oct-2016,1015039,A,22.7,0,N
30-Oct-2016,1016465,D,31.8,5,N
30-Oct-2016,1017107,C,9.2,3,N
30-Oct-2016,1017551,C,48.4,1,N
31-Oct-2016,1014068,D,32.2,5,N
31-Oct-2016,1014827,C,28.2,5,N
31-Oct-2016,1015951,D,21.9,0,N
31-Oct-2016,1016137,A,45,4,N
31-Oct-2016,1016177,A,45.5,0,N
31-Oct-2016,1016214,C,25.5,4,N
31-Oct-2016,1017655,C,20.9,5,N
31-Oct-2016,1018389,C,16.4,5,N
31-Oct-2016,1019228,B,42.9,5,N
31-Oct-2016,1019607,A,34.5,5,N
01-Nov-2016,1010573,E,9.3,4,N
01-Nov-2016,1011084,D,47.3,5,N
01-Nov-2016,1011399,E,15.8,0,N
01-Nov-2016,1012429,E,10.6,5,N
01-Nov-2016,1016385,D,54.3,5,N
01-Nov-2016,1016542,A,39.1,5,N
01-Nov-2016,1016981,C,17.6,0,N
01-Nov-2016,1019176,B,15.7,3,N
02-Nov-2016,1010289,C,10.22,5,N
02-Nov-2016,1012586,C,49.5,5,N
02-Nov-2016,1013127,A,15.7,4,N
02-Nov-2016,1013847,C,11,0,N
02-Nov-2016,1014702,D,12.7,5,N
02-Nov-2016,1016309,D,56.4,4,N
02-Nov-2016,1017300,A,14.6,1,N
02-Nov-2016,1017442,A,20.3,2,N
02-Nov-2016,1017657,A,42.2,1,N
02-Nov-2016,1018596,C,9.5,1,N
02-Nov-2016,1019319,B,26.7,4,N
03-Nov-2016,1010712,C,40.5,5,N
03-Nov-2016,1015600,D,61,4,N
03-Nov-2016,1017025,B,56.6,5,N
04-Nov-2016,1010509,A,10.29,4,N
04-Nov-2016,1010546,A,43.8,5,N
04-Nov-2016,1012092,E,48.3,0,N
04-Nov-2016,1013784,B,63.4,3,N
04-Nov-2016,1014017,A,7.9,3,N
04-Nov-2016,1014263,A,77.3,5,N
04-Nov-2016,1014517,C,10.72,0,N
04-Nov-2016,1014801,E,18.1,3,N
04-Nov-2016,1015600,D,44.6,5,N
04-Nov-2016,1016032,A,47.7,5,N
04-Nov-2016,1017422,D,60.3,0,N
04-Nov-2016,1017657,D,46.7,2,N
04-Nov-2016,1017777,E,45.6,2,N
04-Nov-2016,1017956,C,45.9,1,N
06-Nov-2016,1014046,C,47.7,4,N
06-Nov-2016,1014146,B,42.1,4,N
06-Nov-2016,1014234,C,62.8,5,N
06-Nov-2016,1016712,B,52,5,N
06-Nov-2016,1018620,E,7,5,N
06-Nov-2016,1018779,E,18.1,0,N
06-Nov-2016,1019133,A,27.3,5,N
07-Nov-2016,1011392,B,40.9,5,N
07-Nov-2016,1013966,E,12.1,4,N
07-Nov-2016,1014263,A,31,5,N
07-Nov-2016,1015353,A,74.2,4,N
07-Nov-2016,1015511,E,57.1,4,N
07-Nov-2016,1016037,D,18,5,N
07-Nov-2016,1016312,E,29.8,5,N
07-Nov-2016,1016642,C,48.2,5,N
07-Nov-2016,1018071,C,64.8,0,N
07-Nov-2016,1018459,C,16.5,5,N
07-Nov-2016,1018602,E,31,2,N
08-Nov-2016,1010620,B,46.1,0,N
08-Nov-2016,1012054,E,31.5,5,N
08-Nov-2016,1015369,E,28.4,5,N
08-Nov-2016,1017655,B,17.9,1,N
09-Nov-2016,1010514,E,14.6,5,N
09-Nov-2016,1012158,E,65.6,5,N
09-Nov-2016,1018011,A,28.2,1,N
09-Nov-2016,1018275,A,48.7,1,N
10-Nov-2016,1010920,C,15.2,5,N
10-Nov-2016,1011752,D,34.7,5,N
10-Nov-2016,1011843,A,49.7,5,N
10-Nov-2016,1012710,E,44.3,5,N
10-Nov-2016,1014165,A,18.6,5,N
10-Nov-2016,1015855,B,15.5,5,N
10-Nov-2016,1016312,E,65.7,5,N
10-Nov-2016,1017297,B,18.3,1,N
10-Nov-2016,1018039,A,40.4,5,N
11-Nov-2016,1012670,D,45.2,3,N
11-Nov-2016,1012945,A,29.7,4,N
11-Nov-2016,1015964,B,46.3,5,N
11-Nov-2016,1016214,C,23,5,N
11-Nov-2016,1016306,A,29.3,5,N
11-Nov-2016,1016474,D,29.8,3,N
11-Nov-2016,1016697,A,35.2,5,N
11-Nov-2016,1018641,D,14.6,5,N
12-Nov-2016,1011617,B,63.2,5,N
12-Nov-2016,1012297,C,18.5,4,N
12-Nov-2016,1013290,E,43.6,5,N
12-Nov-2016,1013366,A,48,5,N
12-Nov-2016,1013807,C,13.2,5,N
12-Nov-2016,1014445,E,22,5,N
12-Nov-2016,1016218,D,52.9,5,N
12-Nov-2016,1017025,B,37.6,5,N
13-Nov-2016,1015103,E,24.1,5,N
13-Nov-2016,1016155,D,19.2,3,N
14-Nov-2016,1012870,A,16.1,5,N
14-Nov-2016,1013438,D,24.1,4,N
14-Nov-2016,1015780,C,34.8,0,N
14-Nov-2016,1015896,D,47.3,5,N
14-Nov-2016,1016137,A,34,0,N
14-Nov-2016,1017407,E,54.3,5,N
14-Nov-2016,1018025,E,48.1,4,N
14-Nov-2016,1018068,C,64.2,4,N
14-Nov-2016,1018240,E,12.3,5,N
15-Nov-2016,1013169,E,43.5,0,N
15-Nov-2016,1013816,E,32.7,0,N
15-Nov-2016,1015169,E,31.3,5,N
16-Nov-2016,1011508,A,25.4,5,N
16-Nov-2016,1012586,D,44.7,0,N
16-Nov-2016,1014089,A,26.8,0,N
16-Nov-2016,1014369,A,43,5,N
16-Nov-2016,1014954,B,36.4,5,N
16-Nov-2016,1016155,A,48.8,5,N
16-Nov-2016,1017169,B,18,2,N
16-Nov-2016,1018707,D,25.3,5,N
16-Nov-2016,1019094,A,48.9,5,N
17-Nov-2016,1010363,C,62.8,0,N
17-Nov-2016,1012825,E,28.1,4,N
17-Nov-2016,1014005,A,33.4,5,N
17-Nov-2016,1017185,B,46.4,0,N
17-Nov-2016,1019176,B,27.5,0,N
17-Nov-2016,1019576,A,24,2,N
18-Nov-2016,1011355,B,42.3,5,N
18-Nov-2016,1011399,B,9.9,5,N
18-Nov-2016,1012701,B,19.8,5,N
18-Nov-2016,1013239,B,17.4,5,N
18-Nov-2016,1014565,D,14.4,5,N
18-Nov-2016,1015337,D,43.9,5,N
18-Nov-2016,1016494,D,46,0,N
18-Nov-2016,1016946,D,27.7,2,N
18-Nov-2016,1017814,B,7.2,1,N
18-Nov-2016,1019432,D,52,0,N
19-Nov-2016,1011327,B,7.9,5,N
19-Nov-2016,1014566,A,14.5,4,N
19-Nov-2016,1014567,E,31.8,4,N
19-Nov-2016,1016423,D,28.7,0,N
19-Nov-2016,1017795,E,20.2,0,N
20-Nov-2016,1013518,B,26.1,5,N
20-Nov-2016,1014888,C,45.5,4,N
20-Nov-2016,1015381,A,14,0,N
20-Nov-2016,1016360,D,42.3,0,N
20-Nov-2016,1016905,B,34.6,5,N
20-Nov-2016,1017149,C,54.6,5,N
20-Nov-2016,1019606,D,10.92,3,N
21-Nov-2016,1012093,C,10.58,5,N
21-Nov-2016,1013292,E,12.1,3,N
21-Nov-2016,1013687,D,16.1,0,N
21-Nov-2016,1014702,D,48.8,4,N
21-Nov-2016,1014894,B,78,5,N
21-Nov-2016,1015008,B,42.7,4,N
21-Nov-2016,1015833,C,60.5,5,N
21-Nov-2016,1016083,E,57,4,N
21-Nov-2016,1016335,D,34.4,5,N
21-Nov-2016,1016590,D,69,0,N
22-Nov-2016,1012579,A,36,5,N
22-Nov-2016,1012996,A,41.5,5,N
22-Nov-2016,1013885,E,36.4,5,N
22-Nov-2016,1019661,E,11,5,N
23-Nov-2016,1012870,A,61.3,5,N
24-Nov-2016,1013223,E,27.3,3,N
24-Nov-2016,1014412,A,61.5,5,N
24-Nov-2016,1014565,C,15.4,5,N
24-Nov-2016,1016232,E,52.6,5,N
24-Nov-2016,1017551,C,64.7,1,N
24-Nov-2016,1018413,D,20.5,0,N
25-Nov-2016,1010962,B,8.2,5,N
25-Nov-2016,1011669,D,18.3,5,N
25-Nov-2016,1011759,E,21.6,5,N
25-Nov-2016,1013135,E,26.7,5,N
25-Nov-2016,1016465,A,21.2,4,N
25-Nov-2016,1017287,A,59.9,0,N
25-Nov-2016,1018272,B,30,3,N
26-Nov-2016,1011068,A,29.5,5,N
26-Nov-2016,1011752,A,20,5,N
26-Nov-2016,1013625,A,21.9,5,N
26-Nov-2016,1015998,D,75.1,4,N
26-Nov-2016,1016946,D,24.1,5,N
26-Nov-2016,1017333,C,47.9,5,N
26-Nov-2016,1017721,D,62.9,1,N
26-Nov-2016,1018071,E,32,4,N
26-Nov-2016,1018691,E,51.6,5,N
27-Nov-2016,1013196,B,32.7,5,N
27-Nov-2016,1013382,C,10.23,5,N
27-Nov-2016,1013457,B,28.6,4,N
27-Nov-2016,1014632,E,65,5,N
27-Nov-2016,1016292,E,59.3,0,N
27-Nov-2016,1016528,C,16.9,5,N
27-Nov-2016,1016642,C,10.73,5,N
27-Nov-2016,1017655,E,50.2,0,N
27-Nov-2016,1017966,E,46.7,4,N
27-Nov-2016,1018576,E,25.7,1,N
27-Nov-2016,1018934,E,16.3,3,N
27-Nov-2016,1019413,C,35.9,1,Y
28-Nov-2016,1010269,C,52.2,5,N
28-Nov-2016,1011810,B,54.9,5,N
28-Nov-2016,1012551,E,27,0,N
28-Nov-2016,1014146,E,17.1,0,N
28-Nov-2016,1014857,A,37.8,0,N
28-Nov-2016,1015369,E,28.8,5,N
28-Nov-2016,1017551,A,37.8,0,N
29-Nov-2016,1010382,C,38,5,N
29-Nov-2016,1011825,D,57.2,4,N
29-Nov-2016,1012364,A,64.7,4,N
29-Nov-2016,1014650,C,22.7,0,N
29-Nov-2016,1017681,C,33.4,1,N
29-Nov-2016,1017930,B,10.16,5,N
29-Nov-2016,1019156,B,20.8,1,Y
30-Nov-2016,1011048,A,37.7,5,N
30-Nov-2016,1012609,A,9.2,4,N
30-Nov-2016,1016344,E,79.3,4,N
30-Nov-2016,1018601,D,40.6,0,N
01-Dec-2016,1012842,D,7.7,0,N
01-Dec-2016,1014056,D,36.2,4,N
01-Dec-2016,1014857,B,29.8,4,N
01-Dec-2016,1017202,B,17.7,3,N
01-Dec-2016,1017914,C,14.6,3,N
01-Dec-2016,1019265,B,55.9,2,N
01-Dec-2016,1019621,B,48.1,0,N
02-Dec-2016,1012279,D,50.7,5,N
02-Dec-2016,1012317,C,73,4,N
02-Dec-2016,1013090,C,37.6,0,N
02-Dec-2016,1013848,A,48.5,5,N
02-Dec-2016,1014046,D,54.7,5,N
02-Dec-2016,1014354,C,57.3,3,N
02-Dec-2016,1014713,A,66,3,N
02-Dec-2016,1017407,A,10.2,5,N
02-Dec-2016,1017696,B,27.3,5,N
02-Dec-2016,1018240,B,30.2,5,N
03-Dec-2016,1012657,B,39.6,3,N
03-Dec-2016,1013766,A,48.5,3,N
03-Dec-2016,1014811,B,49.6,5,N
03-Dec-2016,1016712,B,55,5,N
03-Dec-2016,1018412,A,6,5,N
04-Dec-2016,1010514,D,21.9,0,N
04-Dec-2016,1012245,A,52.1,0,N
04-Dec-2016,1012919,B,20.5,4,N
04-Dec-2016,1014242,C,30.6,5,N
04-Dec-2016,1016361,A,80.8,0,N
04-Dec-2016,1016423,E,58.2,3,N
05-Dec-2016,1011044,A,54.8,5,N
05-Dec-2016,1011309,B,43.3,5,N
05-Dec-2016,1013848,E,59.3,4,N
05-Dec-2016,1015704,C,30.7,3,N
05-Dec-2016,1018045,D,72.7,1,N
05-Dec-2016,1018727,A,41.5,5,N
05-Dec-2016,1018904,B,47,0,N
05-Dec-2016,1019014,E,44.4,2,N
05-Dec-2016,1019566,C,9.6,5,N
05-Dec-2016,1019680,A,49.3,5,N
06-Dec-2016,1011773,C,21,5,N
06-Dec-2016,1012093,D,50.6,4,N
06-Dec-2016,1012158,E,34.6,5,N
06-Dec-2016,1012465,A,12.4,5,N
06-Dec-2016,1012606,A,37.6,4,N
06-Dec-2016,1013885,C,50.2,5,N
06-Dec-2016,1017055,A,12.7,5,N
06-Dec-2016,1017840,C,51,0,N
06-Dec-2016,1018475,C,40.2,5,N
07-Dec-2016,1010784,E,58.2,5,N
07-Dec-2016,1012195,D,49.7,5,N
07-Dec-2016,1013419,E,34.6,5,N
07-Dec-2016,1013453,C,31.4,5,N
07-Dec-2016,1013998,C,21.7,5,N
07-Dec-2016,1014242,D,35.7,0,N
07-Dec-2016,1015629,B,45.3,5,N
07-Dec-2016,1016074,B,20.1,0,N
07-Dec-2016,1017814,D,40.5,2,N
07-Dec-2016,1019110,E,10.13,0,N
08-Dec-2016,1013013,A,25.3,5,N
08-Dec-2016,1013636,B,30.4,0,N
08-Dec-2016,1015056,E,77.5,5,N
08-Dec-2016,1016085,A,24.7,0,N
08-Dec-2016,1016810,C,15.5,3,N
08-Dec-2016,1017406,C,56.9,0,N
08-Dec-2016,1017840,B,24.4,2,N
08-Dec-2016,1018025,C,7.6,5,N
09-Dec-2016,1010710,D,28.2,5,N
09-Dec-2016,1012216,C,57.6,0,N
09-Dec-2016,1012793,A,31.6,3,N
09-Dec-2016,1013403,B,11.4,5,N
09-Dec-2016,1014369,B,44.6,5,N
09-Dec-2016,1014389,A,39.3,0,N
09-Dec-2016,1015034,B,25.9,5,N
09-Dec-2016,1015566,C,53,0,N
09-Dec-2016,1015818,E,12.8,5,N
09-Dec-2016,1017169,D,26.1,4,N
09-Dec-2016,1017849,D,10.34,5,N
09-Dec-2016,1018921,E,16.9,5,N
10-Dec-2016,1011068,C,40.5,5,N
10-Dec-2016,1012886,D,61.8,4,N
10-Dec-2016,1015223,B,10.7,3,N
10-Dec-2016,1016998,E,21.9,5,N
10-Dec-2016,1019576,C,12.4,0,N
11-Dec-2016,1014839,B,28.5,5,N
11-Dec-2016,1017292,C,31.8,5,N
11-Dec-2016,1017300,A,29.9,4,N
11-Dec-2016,1018153,E,45.7,5,N
11-Dec-2016,1019282,E,26.2,2,N
12-Dec-2016,1012919,D,31.8,3,N
12-Dec-2016,1014272,A,43,5,N
12-Dec-2016,1014910,E,61.4,4,N
12-Dec-2016,1016023,D,6.8,4,N
12-Dec-2016,1016494,E,33.9,4,N
12-Dec-2016,1017777,D,46.3,5,N
12-Dec-2016,1017950,E,32.2,1,N
12-Dec-2016,1018453,B,33,5,N
12-Dec-2016,1019001,A,17.6,4,N
12-Dec-2016,1019359,D,23.5,5,N
13-Dec-2016,1011355,C,31.6,4,N
13-Dec-2016,1013046,B,40.9,5,N
13-Dec-2016,1014473,E,48.7,0,N
13-Dec-2016,1015145,A,29.7,5,N
13-Dec-2016,1015689,B,35.9,3,N
13-Dec-2016,1017096,C,38.1,0,N
14-Dec-2016,1010590,B,38.3,5,N
14-Dec-2016,1014801,E,22,5,N
14-Dec-2016,1015952,E,47.2,5,N
15-Dec-2016,1012216,B,6.4,5,N
15-Dec-2016,1012619,E,20.7,5,N
15-Dec-2016,1015764,A,78.2,3,N
15-Dec-2016,1016438,E,27.9,3,N
15-Dec-2016,1017657,C,19.7,2,N
15-Dec-2016,1019282,D,43.5,0,N
16-Dec-2016,1010710,C,19,5,N
16-Dec-2016,1010754,C,14.2,0,N
16-Dec-2016,1012054,A,15.2,5,N
16-Dec-2016,1012478,C,70.1,5,N
16-Dec-2016,1012510,E,45.8,5,N
16-Dec-2016,1018559,E,6.5,1,N
17-Dec-2016,1011355,B,13.7,5,N
17-Dec-2016,1016163,A,29,4,N
17-Dec-2016,1017422,A,47.8,0,N
18-Dec-2016,1010514,E,47.3,5,N
18-Dec-2016,1011697,C,16.6,4,N
18-Dec-2016,1012466,B,37.9,5,N
18-Dec-2016,1013817,A,27.8,5,N
18-Dec-2016,1014153,E,23,3,N
18-Dec-2016,1014973,E,43.4,4,N
18-Dec-2016,1015540,B,58,4,N
18-Dec-2016,1015855,D,21.2,0,N
18-Dec-2016,1016208,E,32.9,0,N
19-Dec-2016,1015964,D,69.9,5,N
19-Dec-2016,1018621,B,49,0,N
19-Dec-2016,1019052,E,34.6,1,N
20-Dec-2016,1014502,C,44,4,N
21-Dec-2016,1013199,B,6.5,5,N
21-Dec-2016,1014713,B,10.25,0,N
21-Dec-2016,1014888,A,31.8,5,N
21-Dec-2016,1018254,D,43.6,3,N
22-Dec-2016,1012232,E,36.4,5,N
22-Dec-2016,1013239,C,18.4,4,N
22-Dec-2016,1014632,E,5,5,N
22-Dec-2016,1014702,E,45.2,4,N
22-Dec-2016,1015833,A,21.1,5,N
22-Dec-2016,1017277,E,31.2,4,N
22-Dec-2016,1017528,D,30.9,1,N
22-Dec-2016,1019066,C,35.5,3,N
23-Dec-2016,1010333,D,10.49,5,N
23-Dec-2016,1012910,A,38.2,5,N
23-Dec-2016,1013817,B,43.9,3,N
23-Dec-2016,1014399,D,41.9,0,N
23-Dec-2016,1014801,C,50.2,3,N
23-Dec-2016,1015740,D,20.4,5,N
23-Dec-2016,1017350,B,36.7,5,N
23-Dec-2016,1018412,D,10.48,1,N
23-Dec-2016,1018841,E,31.7,1,Y
24-Dec-2016,1010601,E,37.5,5,N
24-Dec-2016,1010696,C,27,5,N
24-Dec-2016,1015160,C,70.6,0,N
24-Dec-2016,1017795,A,35.2,5,N
24-Dec-2016,1018224,E,6.8,5,N
24-Dec-2016,1019078,C,32.3,2,N
25-Dec-2016,1012768,B,6.9,5,N
25-Dec-2016,1013711,B,20.2,4,N
25-Dec-2016,1016149,C,15.4,4,N
25-Dec-2016,1016880,E,43.8,0,N
25-Dec-2016,1019230,B,40.9,0,N
25-Dec-2016,1019621,A,15.4,5,N
26-Dec-2016,1012685,A,15,5,N
26-Dec-2016,1012732,C,18.7,5,N
26-Dec-2016,1013714,D,20,5,N
26-Dec-2016,1014866,D,45.4,0,N
26-Dec-2016,1014888,D,63.9,5,N
26-Dec-2016,1017018,E,31.9,5,N
26-Dec-2016,1017457,C,39.5,5,N
26-Dec-2016,1017585,B,35.4,0,N
26-Dec-2016,1017624,B,19.8,3,N
26-Dec-2016,1017975,B,10,5,N
27-Dec-2016,1013013,E,39.1,4,N
27-Dec-2016,1014839,B,59.6,5,N
27-Dec-2016,1017383,B,33,5,N
28-Dec-2016,1010363,B,34.8,5,N
28-Dec-2016,1013696,C,54,0,N
28-Dec-2016,1013998,D,50.2,4,N
28-Dec-2016,1014431,A,15.2,5,N
28-Dec-2016,1015949,D,39.6,4,N
28-Dec-2016,1016923,C,14.7,3,N
29-Dec-2016,1011938,A,57.3,5,N
29-Dec-2016,1012279,B,51,5,N
29-Dec-2016,1014068,C,63.9,3,N
30-Dec-2016,1010961,B,10.06,0,N
30-Dec-2016,1012025,C,25.3,5,N
30-Dec-2016,1012277,A,19.9,5,N
30-Dec-2016,1012297,E,43.1,5,N
30-Dec-2016,1012813,C,29.1,5,N
30-Dec-2016,1014081,A,19.2,5,N
30-Dec-2016,1014665,A,15.2,0,N
30-Dec-2016,1015171,B,46.4,4,N
30-Dec-2016,1016149,C,30.2,4,N
30-Dec-2016,1017442,A,23.8,0,N
30-Dec-2016,1017546,E,39.9,2,N
30-Dec-2016,1019218,B,28.3,2,N
30-Dec-2016,1019326,C,19.5,0,N
31-Dec-2016,1012043,D,40.8,5,N
31-Dec-2016,1013734,A,53.4,5,N
31-Dec-2016,1013753,D,27.3,5,N
31-Dec-2016,1014017,B,38.3,0,N
31-Dec-2016,1015600,C,10.01,0,N
31-Dec-2016,1015896,A,46.2,5,N
31-Dec-2016,1016869,E,14.9,5,N
31-Dec-2016,1017831,D,51.8,1,N
31-Dec-2016,1019621,E,36.6,1,N
01-Jan-2017,1011799,A,39.1,5,N
01-Jan-2017,1012025,C,43.8,4,N
01-Jan-2017,1012245,E,33,0,N
01-Jan-2017,1012870,A,30.7,3,N
01-Jan-2017,1012919,D,39,3,N
01-Jan-2017,1014137,D,53.1,5,N
01-Jan-2017,1015493,E,33.3,5,N
01-Jan-2017,1015724,B,59.4,5,N
01-Jan-2017,1016028,E,68,0,N
01-Jan-2017,1018062,B,16.8,1,N
02-Jan-2017,1011199,D,10.37,4,N
02-Jan-2017,1011417,B,34.7,5,N
02-Jan-2017,1011596,B,57.1,4,N
02-Jan-2017,1013602,C,17.9,5,N
02-Jan-2017,1013898,E,29.7,5,N
02-Jan-2017,1015540,D,25.8,0,N
02-Jan-2017,1015825,D,23.5,5,N
02-Jan-2017,1016421,B,74.3,5,N
02-Jan-2017,1017241,E,33.7,4,N
03-Jan-2017,1010289,A,28.6,5,N
03-Jan-2017,1010509,B,30.2,5,N
03-Jan-2017,1011214,B,44,0,N
03-Jan-2017,1011891,C,10.45,5,N
03-Jan-2017,1012279,E,25.7,4,N
03-Jan-2017,1012960,A,29.2,5,N
03-Jan-2017,1012980,A,45.8,0,N
03-Jan-2017,1013766,B,27,0,N
03-Jan-2017,1013796,B,52,4,N
03-Jan-2017,1016306,C,64.7,0,N
03-Jan-2017,1016336,C,18.9,5,N
03-Jan-2017,1016438,E,116.6,5,N
03-Jan-2017,1018401,B,38.1,4,N
03-Jan-2017,1018691,A,44.4,5,N
03-Jan-2017,1018801,D,59,4,N
03-Jan-2017,1018970,E,52.2,5,N
04-Jan-2017,1011672,A,27.5,5,N
04-Jan-2017,1013276,A,51.5,5,N
04-Jan-2017,1016418,D,43.9,4,N
04-Jan-2017,1017849,A,11.9,0,N
